  0.26175095E+01 -0.30905771E+01
  0.26374563E+01 -0.30804596E+01
  0.26574030E+01 -0.30695420E+01
  0.26773498E+01 -0.30583992E+01
  0.26972965E+01 -0.30476843E+01
  0.27172433E+01 -0.30380447E+01
  0.27371427E+01 -0.30300326E+01
  0.27570422E+01 -0.31123379E+01
  0.27769417E+01 -0.32021392E+01
  0.27968412E+01 -0.32984769E+01
  0.28167406E+01 -0.33998035E+01
  0.28366401E+01 -0.35042363E+01
  0.28565396E+01 -0.36098607E+01
  0.28764391E+01 -0.37150217E+01
  0.28963386E+01 -0.38185510E+01
  0.29162380E+01 -0.39199020E+01
  0.29361375E+01 -0.40191796E+01
  0.29560370E+01 -0.41170730E+01
  0.29759365E+01 -0.42147041E+01
  0.29958360E+01 -0.43134169E+01
  0.30157354E+01 -0.44145373E+01
  0.30356349E+01 -0.45191403E+01
  0.30555344E+01 -0.46278593E+01
  0.30754339E+01 -0.47407677E+01
  0.30953334E+01 -0.48573514E+01
  0.31152328E+01 -0.49765729E+01
  0.31351323E+01 -0.50970134E+01
  0.31550318E+01 -0.52170681E+01
  0.31749313E+01 -0.53351593E+01
  0.31948308E+01 -0.54499383E+01
  0.32147302E+01 -0.55604441E+01
  0.32346297E+01 -0.56661993E+01
  0.32545292E+01 -0.57672320E+01
  0.32744287E+01 -0.58640217E+01
  0.32943282E+01 -0.59573818E+01
  0.33142276E+01 -0.60482975E+01
  0.33341271E+01 -0.61377460E+01
  0.33540266E+01 -0.62265287E+01
  0.33739261E+01 -0.63151420E+01
  0.33938256E+01 -0.64037046E+01
  0.34137250E+01 -0.64919520E+01
  0.34336245E+01 -0.65792932E+01
  0.34535240E+01 -0.66649167E+01
  0.34734235E+01 -0.67479241E+01
  0.34933229E+01 -0.68274688E+01
  0.35132224E+01 -0.69028769E+01
  0.35331219E+01 -0.69737349E+01
  0.35530214E+01 -0.70399338E+01
  0.35729209E+01 -0.71016680E+01
  0.35928203E+01 -0.71593935E+01
  0.36127198E+01 -0.72137530E+01
  0.36326193E+01 -0.72654825E+01
  0.36525188E+01 -0.73153109E+01
  0.36724183E+01 -0.73638668E+01
  0.36923177E+01 -0.74116021E+01
  0.37122172E+01 -0.74587416E+01
  0.37321167E+01 -0.75052600E+01
  0.37520162E+01 -0.75508895E+01
  0.37719157E+01 -0.75951539E+01
  0.37918151E+01 -0.76374243E+01
  0.38117146E+01 -0.76769912E+01
  0.38316141E+01 -0.77131431E+01
  0.38515136E+01 -0.77452447E+01
  0.38714131E+01 -0.77728045E+01
  0.38913125E+01 -0.77955251E+01
  0.39112120E+01 -0.78133289E+01
  0.39311115E+01 -0.78263594E+01
  0.39510110E+01 -0.78349560E+01
  0.39709105E+01 -0.78396084E+01
  0.39908099E+01 -0.78408962E+01
  0.40107094E+01 -0.78394217E+01
  0.40307477E+01 -0.78357424E+01
  
  0.00000000E+00 -0.22592291E+01
  0.20038292E-01 -0.22473388E+01
  0.40076583E-01 -0.22177503E+01
  0.60114875E-01 -0.21711029E+01
  0.80153167E-01 -0.21082818E+01
  0.10019146E+00 -0.20303833E+01
  0.12022975E+00 -0.19386841E+01
  0.14026804E+00 -0.18346076E+01
  0.16030633E+00 -0.17196782E+01
  0.18034462E+00 -0.15954578E+01
  0.20038292E+00 -0.14634617E+01
  0.22042121E+00 -0.13250606E+01
  0.24045950E+00 -0.11813818E+01
  0.26049779E+00 -0.10332242E+01
  0.28053608E+00 -0.88100123E+00
  0.30057437E+00 -0.72472706E+00
  0.32061267E+00 -0.56404969E+00
  0.34065096E+00 -0.39833363E+00
  0.36068925E+00 -0.22678480E+00
  0.38072754E+00 -0.48604639E-01
  0.40076583E+00  0.13684571E+00
  0.42080412E+00  0.32989385E+00
  0.44084242E+00  0.53044055E+00
  0.46088071E+00  0.73789982E+00
  0.48091900E+00  0.95120623E+00
  0.50095729E+00  0.11688906E+01
  0.52099558E+00  0.13892142E+01
  0.54103387E+00  0.16103419E+01
  0.56107217E+00  0.18305296E+01
  0.58111046E+00  0.20483002E+01
  0.60114875E+00  0.22625850E+01
  0.62118704E+00  0.24728106E+01
  0.64122533E+00  0.26789211E+01
  0.66126362E+00  0.28813290E+01
  0.68130192E+00  0.30807950E+01
  0.70134021E+00  0.32782507E+01
  0.72137850E+00  0.34745853E+01
  0.74141679E+00  0.36704262E+01
  0.76145508E+00  0.38659461E+01
  0.78149337E+00  0.40607185E+01
  0.80153167E+00  0.42536335E+01
  0.82156996E+00  0.44428753E+01
  0.84160825E+00  0.46259581E+01
  0.86164654E+00  0.47998164E+01
  0.88168483E+00  0.49609461E+01
  0.90172312E+00  0.51055921E+01
  0.92176142E+00  0.52299732E+01
  0.94179971E+00  0.53305282E+01
  0.96183800E+00  0.54041550E+01
  0.98187629E+00  0.54483617E+01
  0.10018230E+01  0.54647180E+01
  0.10217698E+01  0.54434757E+01
  0.10417165E+01  0.54081077E+01
  0.10616633E+01  0.53595250E+01
  0.10816100E+01  0.52985206E+01
  0.11015568E+01  0.52255616E+01
  0.11215035E+01  0.51407695E+01
  0.11414503E+01  0.50442044E+01
  0.11613970E+01  0.49363246E+01
  0.11813438E+01  0.48182446E+01
  0.12012905E+01  0.46916023E+01
  0.12212372E+01  0.45582141E+01
  0.12411840E+01  0.44197529E+01
  0.12611307E+01  0.42775348E+01
  0.12810775E+01  0.41324132E+01
  0.13010242E+01  0.39847638E+01
  0.13209710E+01  0.38345488E+01
  0.13409177E+01  0.36814471E+01
  0.13608645E+01  0.35250277E+01
  0.13808112E+01  0.33649275E+01
  0.14007580E+01  0.32009939E+01
  0.14207047E+01  0.30333598E+01
  0.14406515E+01  0.28624398E+01
  0.14605982E+01  0.26888591E+01
  0.14805450E+01  0.25133440E+01
  0.15004917E+01  0.23366079E+01
  0.15204385E+01  0.21592618E+01
  0.15403852E+01  0.19817660E+01
  0.15603319E+01  0.18044254E+01
  0.15802787E+01  0.16274164E+01
  0.16002254E+01  0.14508291E+01
  0.16201722E+01  0.12747062E+01
  0.16401189E+01  0.10990691E+01
  0.16600657E+01  0.92392758E+00
  0.16800124E+01  0.74927927E+00
  0.16999592E+01  0.57510658E+00
  0.17199059E+01  0.40137913E+00
  0.17398527E+01  0.22806529E+00
  0.17597994E+01  0.55151197E-01
  0.17797462E+01 -0.11733878E+00
  0.17996929E+01 -0.28932851E+00
  0.18196397E+01 -0.46069013E+00
  0.18395864E+01 -0.63125974E+00
  0.18595331E+01 -0.80086471E+00
  0.18794799E+01 -0.96935406E+00
  0.18994266E+01 -0.11366224E+01
  0.19193734E+01 -0.13026210E+01
  0.19393201E+01 -0.14673546E+01
  0.19592669E+01 -0.16308684E+01
  0.19792136E+01 -0.17932310E+01
  0.19991604E+01 -0.19545204E+01
  0.20191071E+01 -0.21148160E+01
  0.20390539E+01 -0.22741971E+01
  0.20590006E+01 -0.24327437E+01
  0.20789474E+01 -0.25905356E+01
  0.20988941E+01 -0.27476424E+01
  0.21188409E+01 -0.29041045E+01
  0.21387876E+01 -0.30599038E+01
  0.21587343E+01 -0.32149320E+01
  0.21786811E+01 -0.32077678E+01
  0.21986278E+01 -0.31998721E+01
  0.22185746E+01 -0.31915558E+01
  0.22385213E+01 -0.31831021E+01
  0.22584681E+01 -0.31747610E+01
  0.22784148E+01 -0.31667467E+01
  0.22983616E+01 -0.31592372E+01
  0.23183083E+01 -0.31523755E+01
  0.23382551E+01 -0.31462689E+01
  0.23582018E+01 -0.31409869E+01
  0.23781486E+01 -0.31365570E+01
  0.23980953E+01 -0.31329587E+01
  0.24180421E+01 -0.31301168E+01
  0.24379888E+01 -0.31278954E+01
  0.24579355E+01 -0.31205945E+01
  0.24778823E+01 -0.31078029E+01
  0.24978290E+01 -0.30951416E+01
  0.25177758E+01 -0.30828789E+01
  0.25377225E+01 -0.30712834E+01
  0.25576693E+01 -0.30606134E+01
  0.25776160E+01 -0.30511032E+01
  0.25975628E+01 -0.30429485E+01
  0.26175095E+01 -0.30362949E+01
  0.26374563E+01 -0.30312321E+01
  0.26574030E+01 -0.30277973E+01
  0.26773498E+01 -0.30259862E+01
  0.26972965E+01 -0.30257720E+01
  0.27172433E+01 -0.30271256E+01
  0.27371427E+01 -0.30300326E+01
  0.27570422E+01 -0.29488024E+01
  0.27769417E+01 -0.28656810E+01
  0.27968412E+01 -0.27807029E+01
  0.28167406E+01 -0.26938320E+01
  0.28366401E+01 -0.26049619E+01
  0.28565396E+01 -0.25139267E+01
  0.28764391E+01 -0.24205206E+01
  0.28963386E+01 -0.23245222E+01
  0.29162380E+01 -0.22257179E+01
  0.29361375E+01 -0.21239242E+01
  0.29560370E+01 -0.20190061E+01
  0.29759365E+01 -0.19108932E+01
  0.29958360E+01 -0.17995934E+01
  0.30157354E+01 -0.16852028E+01
  0.30356349E+01 -0.15679109E+01
  0.30555344E+01 -0.14479945E+01
  0.30754339E+01 -0.13257986E+01
  0.30953334E+01 -0.12017049E+01
  0.31152328E+01 -0.10760889E+01
  0.31351323E+01 -0.94927651E+00
  0.31550318E+01 -0.82150549E+00
  0.31749313E+01 -0.69289982E+00
  0.31948308E+01 -0.56345930E+00
  0.32147302E+01 -0.43306403E+00
  0.32346297E+01 -0.30149124E+00
  0.32545292E+01 -0.16844105E+00
  0.32744287E+01 -0.33567962E-01
  0.32943282E+01  0.10348504E+00
  0.33142276E+01  0.24305301E+00
  0.33341271E+01  0.38541939E+00
  0.33540266E+01  0.53079351E+00
  0.33739261E+01  0.67929732E+00
  0.33938256E+01  0.83096249E+00
  0.34137250E+01  0.98573654E+00
  0.34336245E+01  0.11434952E+01
  0.34535240E+01  0.13040564E+01
  0.34734235E+01  0.14671906E+01
  0.34933229E+01  0.16326241E+01
  0.35132224E+01  0.18000345E+01
  0.35331219E+01  0.19690424E+01
  0.35530214E+01  0.21392071E+01
  0.35729209E+01  0.23100370E+01
  0.35928203E+01  0.24810219E+01
  0.36127198E+01  0.26516862E+01
  0.36326193E+01  0.28216535E+01
  0.36525188E+01  0.29907012E+01
  0.36724183E+01  0.31587839E+01
  0.36923177E+01  0.33260093E+01
  0.37122172E+01  0.34925669E+01
  0.37321167E+01  0.36586261E+01
  0.37520162E+01  0.38242289E+01
  0.37719157E+01  0.39891995E+01
  0.37918151E+01  0.41530833E+01
  0.38117146E+01  0.43151147E+01
  0.38316141E+01  0.44742047E+01
  0.38515136E+01  0.46289368E+01
  0.38714131E+01  0.47775666E+01
  0.38913125E+01  0.49180245E+01
  0.39112120E+01  0.50479331E+01
  0.39311115E+01  0.51646537E+01
  0.39510110E+01  0.52653848E+01
  0.39709105E+01  0.53473392E+01
  0.39908099E+01  0.54080803E+01
  0.40107094E+01  0.54463928E+01
  0.40307477E+01  0.54647180E+01
  
  0.00000000E+00  0.41518069E+01
  0.20038292E-01  0.41502603E+01
  0.40076583E-01  0.41499293E+01
  0.60114875E-01  0.41507847E+01
  0.80153167E-01  0.41529882E+01
  0.10019146E+00  0.41569058E+01
  0.12022975E+00  0.41630180E+01
  0.14026804E+00  0.41718225E+01
  0.16030633E+00  0.41837522E+01
  0.18034462E+00  0.41991120E+01
  0.20038292E+00  0.42180315E+01
  0.22042121E+00  0.42404370E+01
  0.24045950E+00  0.42660424E+01
  0.26049779E+00  0.42848156E+01
  0.28053608E+00  0.42944611E+01
  0.30057437E+00  0.43049062E+01
  0.32061267E+00  0.43176019E+01
  0.34065096E+00  0.43340364E+01
  0.36068925E+00  0.43555105E+01
  0.38072754E+00  0.43829277E+01
  0.40076583E+00  0.44166334E+01
  0.42080412E+00  0.44563284E+01
  0.44084242E+00  0.45010724E+01
  0.46088071E+00  0.45493850E+01
  0.48091900E+00  0.45994393E+01
  0.50095729E+00  0.46493298E+01
  0.52099558E+00  0.46768954E+01
  0.54103387E+00  0.47057151E+01
  0.56107217E+00  0.47362907E+01
  0.58111046E+00  0.47690876E+01
  0.60114875E+00  0.48045208E+01
  0.62118704E+00  0.48429468E+01
  0.64122533E+00  0.48846486E+01
  0.66126362E+00  0.49297849E+01
  0.68130192E+00  0.49782838E+01
  0.70134021E+00  0.50297044E+01
  0.72137850E+00  0.50831507E+01
  0.74141679E+00  0.51373125E+01
  0.76145508E+00  0.51859482E+01
  0.78149337E+00  0.52280082E+01
  0.80153167E+00  0.52672944E+01
  0.82156996E+00  0.53030377E+01
  0.84160825E+00  0.53347519E+01
  0.86164654E+00  0.53622708E+01
  0.88168483E+00  0.53857408E+01
  0.90172312E+00  0.54055594E+01
  0.92176142E+00  0.54222701E+01
  0.94179971E+00  0.54364316E+01
  0.96183800E+00  0.54485036E+01
  0.98187629E+00  0.54588446E+01
  0.10018230E+01  0.54647180E+01
  0.10217698E+01  0.54619570E+01
  0.10417165E+01  0.54495066E+01
  0.10616633E+01  0.54264456E+01
  0.10816100E+01  0.53893043E+01
  0.11015568E+01  0.53373391E+01
  0.11215035E+01  0.52747138E+01
  0.11414503E+01  0.52049827E+01
  0.11613970E+01  0.51309553E+01
  0.11813438E+01  0.50545513E+01
  0.12012905E+01  0.49768195E+01
  0.12212372E+01  0.48981703E+01
  0.12411840E+01  0.48186373E+01
  0.12611307E+01  0.47380900E+01
  0.12810775E+01  0.46563930E+01
  0.13010242E+01  0.45658467E+01
  0.13209710E+01  0.44674288E+01
  0.13409177E+01  0.43699585E+01
  0.13608645E+01  0.42742870E+01
  0.13808112E+01  0.41810722E+01
  0.14007580E+01  0.40907770E+01
  0.14207047E+01  0.40036821E+01
  0.14406515E+01  0.39199027E+01
  0.14605982E+01  0.38394077E+01
  0.14805450E+01  0.37620405E+01
  0.15004917E+01  0.36875464E+01
  0.15204385E+01  0.36156065E+01
  0.15403852E+01  0.35458772E+01
  0.15603319E+01  0.34780320E+01
  0.15802787E+01  0.34118046E+01
  0.16002254E+01  0.33384256E+01
  0.16201722E+01  0.32679600E+01
  0.16401189E+01  0.32002775E+01
  0.16600657E+01  0.31350627E+01
  0.16800124E+01  0.30719645E+01
  0.16999592E+01  0.30107719E+01
  0.17199059E+01  0.29515139E+01
  0.17398527E+01  0.28944443E+01
  0.17597994E+01  0.28399613E+01
  0.17797462E+01  0.27885196E+01
  0.17996929E+01  0.27405572E+01
  0.18196397E+01  0.26964327E+01
  0.18395864E+01  0.26563705E+01
  0.18595331E+01  0.26204174E+01
  0.18794799E+01  0.25806545E+01
  0.18994266E+01  0.25360316E+01
  0.19193734E+01  0.24944441E+01
  0.19393201E+01  0.24563708E+01
  0.19592669E+01  0.24222199E+01
  0.19792136E+01  0.23923174E+01
  0.19991604E+01  0.23669032E+01
  0.20191071E+01  0.23461325E+01
  0.20390539E+01  0.23300781E+01
  0.20590006E+01  0.23187319E+01
  0.20789474E+01  0.23120024E+01
  0.20988941E+01  0.23097116E+01
  0.21188409E+01  0.23115926E+01
  0.21387876E+01  0.23172917E+01
  0.21587343E+01  0.23263786E+01
  0.21786811E+01  0.23152377E+01
  0.21986278E+01  0.22969563E+01
  0.22185746E+01  0.22721014E+01
  0.22385213E+01  0.22413039E+01
  0.22584681E+01  0.22052536E+01
  0.22784148E+01  0.21646883E+01
  0.22983616E+01  0.21203721E+01
  0.23183083E+01  0.20730666E+01
  0.23382551E+01  0.20235008E+01
  0.23582018E+01  0.19723469E+01
  0.23781486E+01  0.19202045E+01
  0.23980953E+01  0.18675937E+01
  0.24180421E+01  0.18149556E+01
  0.24379888E+01  0.17626603E+01
  0.24579355E+01  0.17033315E+01
  0.24778823E+01  0.16385948E+01
  0.24978290E+01  0.15773917E+01
  0.25177758E+01  0.15204960E+01
  0.25377225E+01  0.14685253E+01
  0.25576693E+01  0.14219403E+01
  0.25776160E+01  0.13810466E+01
  0.25975628E+01  0.13460012E+01
  0.26175095E+01  0.13168285E+01
  0.26374563E+01  0.12934535E+01
  0.26574030E+01  0.12757634E+01
  0.26773498E+01  0.12637048E+01
  0.26972965E+01  0.12573952E+01
  0.27172433E+01  0.12571709E+01
  0.27371427E+01  0.12634800E+01
  0.27570422E+01  0.12021102E+01
  0.27769417E+01  0.11501435E+01
  0.27968412E+01  0.11077252E+01
  0.28167406E+01  0.10744666E+01
  0.28366401E+01  0.10495908E+01
  0.28565396E+01  0.10321438E+01
  0.28764391E+01  0.10212105E+01
  0.28963386E+01  0.10160872E+01
  0.29162380E+01  0.10163811E+01
  0.29361375E+01  0.10220308E+01
  0.29560370E+01  0.10332596E+01
  0.29759365E+01  0.10504807E+01
  0.29958360E+01  0.10741770E+01
  0.30157354E+01  0.11047774E+01
  0.30356349E+01  0.11425493E+01
  0.30555344E+01  0.11875207E+01
  0.30754339E+01  0.12394446E+01
  0.30953334E+01  0.12978091E+01
  0.31152328E+01  0.13618933E+01
  0.31351323E+01  0.14308586E+01
  0.31550318E+01  0.15038589E+01
  0.31749313E+01  0.15801490E+01
  0.31948308E+01  0.16591672E+01
  0.32147302E+01  0.17405793E+01
  0.32346297E+01  0.18242739E+01
  0.32545292E+01  0.19103190E+01
  0.32744287E+01  0.19988906E+01
  0.32943282E+01  0.20901935E+01
  0.33142276E+01  0.21843894E+01
  0.33341271E+01  0.22815421E+01
  0.33540266E+01  0.23815861E+01
  0.33739261E+01  0.24843186E+01
  0.33938256E+01  0.25894116E+01
  0.34137250E+01  0.26964395E+01
  0.34336245E+01  0.28049161E+01
  0.34535240E+01  0.29143373E+01
  0.34734235E+01  0.30242243E+01
  0.34933229E+01  0.31341667E+01
  0.35132224E+01  0.32438647E+01
  0.35331219E+01  0.33531644E+01
  0.35530214E+01  0.34620823E+01
  0.35729209E+01  0.35708059E+01
  0.35928203E+01  0.36796638E+01
  0.36127198E+01  0.37890614E+01
  0.36326193E+01  0.38993898E+01
  0.36525188E+01  0.40109266E+01
  0.36724183E+01  0.41237494E+01
  0.36923177E+01  0.42376819E+01
  0.37122172E+01  0.43522793E+01
  0.37321167E+01  0.44668460E+01
  0.37520162E+01  0.45804715E+01
  0.37719157E+01  0.46920705E+01
  0.37918151E+01  0.48004207E+01
  0.38117146E+01  0.49042022E+01
  0.38316141E+01  0.50020449E+01
  0.38515136E+01  0.50925944E+01
  0.38714131E+01  0.51745969E+01
  0.38913125E+01  0.52469991E+01
  0.39112120E+01  0.53090440E+01
  0.39311115E+01  0.53603429E+01
  0.39510110E+01  0.54009016E+01
  0.39709105E+01  0.54310886E+01
  0.39908099E+01  0.54515306E+01
  0.40107094E+01  0.54627591E+01
  0.40307477E+01  0.54647180E+01
  
  0.00000000E+00  0.41518069E+01
  0.20038292E-01  0.41527152E+01
  0.40076583E-01  0.41554591E+01
  0.60114875E-01  0.41605626E+01
  0.80153167E-01  0.41683489E+01
  0.10019146E+00  0.41788045E+01
  0.12022975E+00  0.41915712E+01
  0.14026804E+00  0.42059981E+01
  0.16030633E+00  0.42212385E+01
  0.18034462E+00  0.42363883E+01
  0.20038292E+00  0.42506482E+01
  0.22042121E+00  0.42634844E+01
  0.24045950E+00  0.42747610E+01
  0.26049779E+00  0.42943645E+01
  0.28053608E+00  0.43247643E+01
  0.30057437E+00  0.43565117E+01
  0.32061267E+00  0.43888650E+01
  0.34065096E+00  0.44211508E+01
  0.36068925E+00  0.44528303E+01
  0.38072754E+00  0.44835412E+01
  0.40076583E+00  0.45131127E+01
  0.42080412E+00  0.45415580E+01
  0.44084242E+00  0.45690513E+01
  0.46088071E+00  0.45958975E+01
  0.48091900E+00  0.46225000E+01
  0.50095729E+00  0.46493298E+01
  0.52099558E+00  0.46973783E+01
  0.54103387E+00  0.47424248E+01
  0.56107217E+00  0.47840358E+01
  0.58111046E+00  0.48225692E+01
  0.60114875E+00  0.48590558E+01
  0.62118704E+00  0.48949106E+01
  0.64122533E+00  0.49315425E+01
  0.66126362E+00  0.49699846E+01
  0.68130192E+00  0.50106712E+01
  0.70134021E+00  0.50534171E+01
  0.72137850E+00  0.50975500E+01
  0.74141679E+00  0.51420956E+01
  0.76145508E+00  0.51906334E+01
  0.78149337E+00  0.52415384E+01
  0.80153167E+00  0.52886403E+01
  0.82156996E+00  0.53308730E+01
  0.84160825E+00  0.53675420E+01
  0.86164654E+00  0.53983070E+01
  0.88168483E+00  0.54231272E+01
  0.90172312E+00  0.54421910E+01
  0.92176142E+00  0.54558455E+01
  0.94179971E+00  0.54645288E+01
  0.96183800E+00  0.54687015E+01
  0.98187629E+00  0.54687704E+01
  0.10018230E+01  0.54647180E+01
  0.10217698E+01  0.54700359E+01
  0.10417165E+01  0.54599280E+01
  0.10616633E+01  0.54355390E+01
  0.10816100E+01  0.54013984E+01
  0.11015568E+01  0.53602787E+01
  0.11215035E+01  0.53109172E+01
  0.11414503E+01  0.52530957E+01
  0.11613970E+01  0.51871375E+01
  0.11813438E+01  0.51136103E+01
  0.12012905E+01  0.50332726E+01
  0.12212372E+01  0.49470502E+01
  0.12411840E+01  0.48560093E+01
  0.12611307E+01  0.47613167E+01
  0.12810775E+01  0.46641914E+01
  0.13010242E+01  0.45735146E+01
  0.13209710E+01  0.44895786E+01
  0.13409177E+01  0.44048545E+01
  0.13608645E+01  0.43196947E+01
  0.13808112E+01  0.42344434E+01
  0.14007580E+01  0.41493574E+01
  0.14207047E+01  0.40645713E+01
  0.14406515E+01  0.39801231E+01
  0.14605982E+01  0.38960258E+01
  0.14805450E+01  0.38123532E+01
  0.15004917E+01  0.37293065E+01
  0.15204385E+01  0.36472373E+01
  0.15403852E+01  0.35666202E+01
  0.15603319E+01  0.34879819E+01
  0.15802787E+01  0.34118046E+01
  0.16002254E+01  0.33470283E+01
  0.16201722E+01  0.32836642E+01
  0.16401189E+01  0.32218010E+01
  0.16600657E+01  0.31615992E+01
  0.16800124E+01  0.31031758E+01
  0.16999592E+01  0.30464833E+01
  0.17199059E+01  0.29912773E+01
  0.17398527E+01  0.29371982E+01
  0.17597994E+01  0.28839014E+01
  0.17797462E+01  0.28311660E+01
  0.17996929E+01  0.27789534E+01
  0.18196397E+01  0.27274173E+01
  0.18395864E+01  0.26768792E+01
  0.18595331E+01  0.26277851E+01
  0.18794799E+01  0.25884146E+01
  0.18994266E+01  0.25599968E+01
  0.19193734E+01  0.25346205E+01
  0.19393201E+01  0.25116237E+01
  0.19592669E+01  0.24903075E+01
  0.19792136E+01  0.24700285E+01
  0.19991604E+01  0.24502872E+01
  0.20191071E+01  0.24307989E+01
  0.20390539E+01  0.24115360E+01
  0.20590006E+01  0.23927359E+01
  0.20789474E+01  0.23748726E+01
  0.20988941E+01  0.23585934E+01
  0.21188409E+01  0.23446295E+01
  0.21387876E+01  0.23336934E+01
  0.21587343E+01  0.23263786E+01
  0.21786811E+01  0.23365698E+01
  0.21986278E+01  0.23382825E+01
