 -0.19625419E+02  0.13324314E+02
 -0.19615419E+02  0.19939484E+02
 -0.19605419E+02  0.33395838E+02
 -0.19595418E+02  0.43281941E+02
 -0.19585418E+02  0.47004742E+02
 -0.19575418E+02  0.46214066E+02
 -0.19565417E+02  0.49882395E+02
 -0.19555417E+02  0.55757751E+02
 -0.19545417E+02  0.63886801E+02
 -0.19535416E+02  0.53941030E+02
 -0.19525416E+02  0.39324908E+02
 -0.19515416E+02  0.31772957E+02
 -0.19505415E+02  0.28038552E+02
 -0.19495415E+02  0.19798334E+02
 -0.19485415E+02  0.13896555E+02
 -0.19475414E+02  0.10282333E+02
 -0.19465414E+02  0.75788601E+01
 -0.19455414E+02  0.50757506E+01
 -0.19445413E+02  0.34550627E+01
 -0.19435413E+02  0.25000952E+01
 -0.19425413E+02  0.16726632E+01
 -0.19415413E+02  0.12208660E+01
 -0.19405412E+02  0.84683370E+00
 -0.19395412E+02  0.61663373E+00
 -0.19385412E+02  0.40139021E+00
 -0.19375411E+02  0.27528747E+00
 -0.19365411E+02  0.18610106E+00
 -0.19355411E+02  0.12440826E+00
 -0.19345410E+02  0.82483775E-01
 -0.19335410E+02  0.54355397E-01
 -0.19325410E+02  0.35675713E-01
 -0.19315409E+02  0.23377554E-01
 -0.19305409E+02  0.15330031E-01
 -0.19295409E+02  0.10078207E-01
 -0.19285408E+02  0.66490302E-02
 -0.19275408E+02  0.44033762E-02
 -0.19265408E+02  0.29264066E-02
 -0.19255407E+02  0.19503311E-02
 -0.19245407E+02  0.13023233E-02
 -0.19235407E+02  0.87044525E-03
 -0.19225406E+02  0.58176561E-03
 -0.19215406E+02  0.38843827E-03
 -0.19205406E+02  0.25885911E-03
 -0.19195405E+02  0.17202463E-03
 -0.19185405E+02  0.11390465E-03
 -0.19175405E+02  0.75088924E-04
 -0.19165404E+02  0.49246889E-04
 -0.19155404E+02  0.32111623E-04
 -0.19145404E+02  0.20804947E-04
 -0.19135403E+02  0.13386294E-04
 -0.19125403E+02  0.85494649E-05
 -0.19115403E+02  0.54177944E-05
 -0.19105403E+02  0.34052847E-05
 -0.19095402E+02  0.21222342E-05
 -0.19085402E+02  0.13110531E-05
 -0.19075402E+02  0.80265038E-06
 -0.19065401E+02  0.48687268E-06
 -0.19055401E+02  0.29255039E-06
 -0.19045401E+02  0.17410201E-06
 -0.19035400E+02  0.10260138E-06
 -0.19025400E+02  0.59866435E-07
 -0.19015400E+02  0.34580719E-07
 -0.19005399E+02  0.19771951E-07
 -0.18995399E+02  0.11188676E-07
 -0.18985399E+02  0.62657684E-08
 -0.18975398E+02  0.34721070E-08
 -0.18965398E+02  0.19036855E-08
 -0.18955398E+02  0.10326290E-08
 -0.18945397E+02  0.55412444E-09
 -0.18935397E+02  0.29414006E-09
 -0.18925397E+02  0.15443929E-09
 -0.18915396E+02  0.80203571E-10
 -0.18905396E+02  0.41194579E-10
 -0.18895396E+02  0.20925574E-10
 -0.18885395E+02  0.10512073E-10
 -0.18875395E+02  0.52222521E-11
 -0.18865395E+02  0.25655030E-11
 -0.18855394E+02  0.12462955E-11
 -0.18845394E+02  0.59867838E-12
 -0.18835394E+02  0.28436889E-12
 -0.18825393E+02  0.13356110E-12
 -0.18815393E+02  0.62027209E-13
 -0.18805393E+02  0.28482967E-13
 -0.18795393E+02  0.12932627E-13
 -0.18785392E+02  0.58061214E-14
 -0.18775392E+02  0.25774127E-14
 -0.18765392E+02  0.11313121E-14
 -0.18755391E+02  0.49100421E-15
 -0.18745391E+02  0.21071599E-15
 -0.18735391E+02  0.89418233E-16
 -0.18725390E+02  0.37521443E-16
 -0.18715390E+02  0.15569268E-16
 -0.18705390E+02  0.63885797E-17
 -0.18695389E+02  0.25924012E-17
 -0.18685389E+02  0.10403474E-17
 -0.18675389E+02  0.41290643E-18
 -0.18665388E+02  0.16208519E-18
 -0.18655388E+02  0.62932854E-19
 -0.18645388E+02  0.24170230E-19
 -0.18635387E+02  0.91829727E-20
 -0.18625387E+02  0.34515811E-20
 -0.18615387E+02  0.12835763E-20
 -0.18605386E+02  0.47231776E-21
 -0.18595386E+02  0.17198863E-21
 -0.18585386E+02  0.61982046E-22
 -0.18575385E+02  0.22109790E-22
 -0.18565385E+02  0.78074969E-23
 -0.18555385E+02  0.27296535E-23
 -0.18545384E+02  0.94500869E-24
 -0.18535384E+02  0.32401459E-24
 -0.18525384E+02  0.11004375E-24
 -0.18515383E+02  0.37026529E-25
 -0.18505383E+02  0.12344825E-25
 -0.18495383E+02  0.40790669E-26
 -0.18485383E+02  0.13360463E-26
 -0.18475382E+02  0.43385853E-27
 -0.18465382E+02  0.13970798E-27
 -0.18455382E+02  0.44618937E-28
 -0.18445381E+02  0.14135704E-28
 -0.18435381E+02  0.44431055E-29
 -0.18425381E+02  0.13857714E-29
 -0.18415380E+02  0.42893365E-30
 -0.18405380E+02  0.13177456E-30
 -0.18395380E+02  0.40184277E-31
 -0.18385379E+02  0.12164493E-31
 -0.18375379E+02  0.36556515E-32
 -0.18365379E+02  0.10906301E-32
 -0.18355378E+02  0.32302083E-33
 -0.18345378E+02  0.94975621E-34
 -0.18335378E+02  0.27720503E-34
 -0.18325377E+02  0.80309632E-35
 -0.18315377E+02  0.23092684E-35
 -0.18305377E+02  0.65898856E-36
 -0.18295376E+02  0.18660764E-36
 -0.18285376E+02  0.52429622E-37
 -0.18275376E+02  0.14613860E-37
 -0.18265375E+02  0.40405261E-38
 -0.18255375E+02  0.11079984E-38
 -0.18245375E+02  0.30130940E-39
 -0.18235374E+02  0.81246385E-40
 -0.18225374E+02  0.21720031E-40
 -0.18215374E+02  0.57561488E-41
 -0.18205373E+02  0.15120656E-41
 -0.18195373E+02  0.39366355E-42
 -0.18185373E+02  0.10156888E-42
 -0.18175373E+02  0.25969084E-43
 -0.18165372E+02  0.65641832E-44
 -0.18155372E+02  0.16435155E-44
 -0.18145372E+02  0.40330808E-45
 -0.18135371E+02  0.99623311E-46
 -0.18125371E+02  0.19341998E-46
 -0.18115371E+02  0.00000000E+00
 -0.18105370E+02  0.00000000E+00
 -0.18095370E+02  0.00000000E+00
 -0.18085370E+02  0.00000000E+00
 -0.18075369E+02  0.00000000E+00
 -0.18065369E+02  0.00000000E+00
 -0.18055369E+02  0.00000000E+00
 -0.18045368E+02  0.00000000E+00
 -0.18035368E+02  0.00000000E+00
 -0.18025368E+02  0.00000000E+00
 -0.18015367E+02  0.00000000E+00
 -0.18005367E+02  0.00000000E+00
 -0.17995367E+02  0.00000000E+00
 -0.17985366E+02  0.00000000E+00
 -0.17975366E+02  0.00000000E+00
 -0.17965366E+02  0.00000000E+00
 -0.17955365E+02  0.00000000E+00
 -0.17945365E+02  0.00000000E+00
 -0.17935365E+02  0.00000000E+00
 -0.17925364E+02  0.00000000E+00
 -0.17915364E+02  0.00000000E+00
 -0.17905364E+02  0.00000000E+00
 -0.17895363E+02  0.00000000E+00
 -0.17885363E+02  0.00000000E+00
 -0.17875363E+02  0.00000000E+00
 -0.17865363E+02  0.00000000E+00
 -0.17855362E+02  0.00000000E+00
 -0.17845362E+02  0.00000000E+00
 -0.17835362E+02  0.00000000E+00
 -0.17825361E+02  0.00000000E+00
 -0.17815361E+02  0.00000000E+00
 -0.17805361E+02  0.00000000E+00
 -0.17795360E+02  0.00000000E+00
 -0.17785360E+02  0.00000000E+00
 -0.17775360E+02  0.00000000E+00
 -0.17765359E+02  0.00000000E+00
 -0.17755359E+02  0.00000000E+00
 -0.17745359E+02  0.00000000E+00
 -0.17735358E+02  0.00000000E+00
 -0.17725358E+02  0.00000000E+00
 -0.17715358E+02  0.00000000E+00
 -0.17705357E+02  0.00000000E+00
 -0.17695357E+02  0.00000000E+00
 -0.17685357E+02  0.00000000E+00
 -0.17675356E+02  0.00000000E+00
 -0.17665356E+02  0.00000000E+00
 -0.17655356E+02  0.00000000E+00
 -0.17645355E+02  0.00000000E+00
 -0.17635355E+02  0.00000000E+00
 -0.17625355E+02  0.00000000E+00
 -0.17615354E+02  0.00000000E+00
 -0.17605354E+02  0.00000000E+00
 -0.17595354E+02  0.00000000E+00
 -0.17585353E+02  0.00000000E+00
 -0.17575353E+02  0.00000000E+00
 -0.17565353E+02  0.00000000E+00
 -0.17555353E+02  0.00000000E+00
 -0.17545352E+02  0.00000000E+00
 -0.17535352E+02  0.00000000E+00
 -0.17525352E+02  0.00000000E+00
 -0.17515351E+02  0.00000000E+00
 -0.17505351E+02  0.00000000E+00
 -0.17495351E+02  0.00000000E+00
 -0.17485350E+02  0.00000000E+00
 -0.17475350E+02  0.00000000E+00
 -0.17465350E+02  0.00000000E+00
 -0.17455349E+02  0.00000000E+00
 -0.17445349E+02  0.00000000E+00
 -0.17435349E+02  0.00000000E+00
 -0.17425348E+02  0.00000000E+00
 -0.17415348E+02  0.00000000E+00
 -0.17405348E+02  0.00000000E+00
 -0.17395347E+02  0.00000000E+00
 -0.17385347E+02  0.00000000E+00
 -0.17375347E+02  0.00000000E+00
 -0.17365346E+02  0.00000000E+00
 -0.17355346E+02  0.00000000E+00
 -0.17345346E+02  0.00000000E+00
 -0.17335345E+02  0.00000000E+00
 -0.17325345E+02  0.00000000E+00
 -0.17315345E+02  0.00000000E+00
 -0.17305344E+02  0.00000000E+00
 -0.17295344E+02  0.00000000E+00
 -0.17285344E+02  0.00000000E+00
 -0.17275343E+02  0.00000000E+00
 -0.17265343E+02  0.00000000E+00
 -0.17255343E+02  0.00000000E+00
 -0.17245343E+02  0.00000000E+00
 -0.17235342E+02  0.00000000E+00
 -0.17225342E+02  0.00000000E+00
 -0.17215342E+02  0.00000000E+00
 -0.17205341E+02  0.00000000E+00
 -0.17195341E+02  0.00000000E+00
 -0.17185341E+02  0.00000000E+00
 -0.17175340E+02  0.00000000E+00
 -0.17165340E+02  0.00000000E+00
 -0.17155340E+02  0.00000000E+00
 -0.17145339E+02  0.00000000E+00
 -0.17135339E+02  0.00000000E+00
 -0.17125339E+02  0.00000000E+00
 -0.17115338E+02  0.00000000E+00
 -0.17105338E+02  0.00000000E+00
 -0.17095338E+02  0.00000000E+00
 -0.17085337E+02  0.00000000E+00
 -0.17075337E+02  0.00000000E+00
 -0.17065337E+02  0.00000000E+00
 -0.17055336E+02  0.00000000E+00
 -0.17045336E+02  0.00000000E+00
 -0.17035336E+02  0.00000000E+00
 -0.17025335E+02  0.00000000E+00
 -0.17015335E+02  0.00000000E+00
 -0.17005335E+02  0.00000000E+00
 -0.16995334E+02  0.00000000E+00
 -0.16985334E+02  0.00000000E+00
 -0.16975334E+02  0.00000000E+00
 -0.16965333E+02  0.00000000E+00
 -0.16955333E+02  0.00000000E+00
 -0.16945333E+02  0.00000000E+00
 -0.16935333E+02  0.00000000E+00
 -0.16925332E+02  0.00000000E+00
 -0.16915332E+02  0.00000000E+00
 -0.16905332E+02  0.00000000E+00
 -0.16895331E+02  0.00000000E+00
 -0.16885331E+02  0.00000000E+00
 -0.16875331E+02  0.00000000E+00
 -0.16865330E+02  0.00000000E+00
 -0.16855330E+02  0.00000000E+00
 -0.16845330E+02  0.00000000E+00
 -0.16835329E+02  0.00000000E+00
 -0.16825329E+02  0.00000000E+00
 -0.16815329E+02  0.00000000E+00
 -0.16805328E+02  0.00000000E+00
 -0.16795328E+02  0.00000000E+00
 -0.16785328E+02  0.00000000E+00
 -0.16775327E+02  0.00000000E+00
 -0.16765327E+02  0.00000000E+00
 -0.16755327E+02  0.00000000E+00
 -0.16745326E+02  0.00000000E+00
 -0.16735326E+02  0.00000000E+00
 -0.16725326E+02  0.00000000E+00
 -0.16715325E+02  0.00000000E+00
 -0.16705325E+02  0.00000000E+00
 -0.16695325E+02  0.00000000E+00
 -0.16685324E+02  0.00000000E+00
 -0.16675324E+02  0.00000000E+00
 -0.16665324E+02  0.00000000E+00
 -0.16655323E+02  0.00000000E+00
 -0.16645323E+02  0.00000000E+00
 -0.16635323E+02  0.00000000E+00
 -0.16625323E+02  0.00000000E+00
 -0.16615322E+02  0.00000000E+00
 -0.16605322E+02  0.00000000E+00
 -0.16595322E+02  0.00000000E+00
 -0.16585321E+02  0.00000000E+00
 -0.16575321E+02  0.00000000E+00
 -0.16565321E+02  0.00000000E+00
 -0.16555320E+02  0.00000000E+00
 -0.16545320E+02  0.00000000E+00
 -0.16535320E+02  0.00000000E+00
 -0.16525319E+02  0.00000000E+00
 -0.16515319E+02  0.00000000E+00
 -0.16505319E+02  0.00000000E+00
 -0.16495318E+02  0.00000000E+00
 -0.16485318E+02  0.00000000E+00
 -0.16475318E+02  0.00000000E+00
 -0.16465317E+02  0.00000000E+00
 -0.16455317E+02  0.00000000E+00
 -0.16445317E+02  0.00000000E+00
 -0.16435316E+02  0.00000000E+00
 -0.16425316E+02  0.00000000E+00
 -0.16415316E+02  0.00000000E+00
 -0.16405315E+02  0.00000000E+00
 -0.16395315E+02  0.00000000E+00
 -0.16385315E+02  0.00000000E+00
 -0.16375314E+02  0.00000000E+00
 -0.16365314E+02  0.00000000E+00
 -0.16355314E+02  0.00000000E+00
 -0.16345313E+02  0.00000000E+00
 -0.16335313E+02  0.00000000E+00
 -0.16325313E+02  0.00000000E+00
 -0.16315313E+02  0.00000000E+00
 -0.16305312E+02  0.00000000E+00
 -0.16295312E+02  0.00000000E+00
 -0.16285312E+02  0.00000000E+00
 -0.16275311E+02  0.00000000E+00
 -0.16265311E+02  0.00000000E+00
 -0.16255311E+02  0.00000000E+00
 -0.16245310E+02  0.00000000E+00
 -0.16235310E+02  0.00000000E+00
 -0.16225310E+02  0.00000000E+00
 -0.16215309E+02  0.00000000E+00
 -0.16205309E+02  0.00000000E+00
 -0.16195309E+02  0.00000000E+00
 -0.16185308E+02  0.00000000E+00
 -0.16175308E+02  0.00000000E+00
 -0.16165308E+02  0.00000000E+00
 -0.16155307E+02  0.00000000E+00
 -0.16145307E+02  0.00000000E+00
 -0.16135307E+02  0.00000000E+00
 -0.16125306E+02  0.00000000E+00
 -0.16115306E+02  0.00000000E+00
 -0.16105306E+02  0.00000000E+00
 -0.16095305E+02  0.00000000E+00
 -0.16085305E+02  0.00000000E+00
 -0.16075305E+02  0.00000000E+00
 -0.16065304E+02  0.00000000E+00
 -0.16055304E+02  0.00000000E+00
 -0.16045304E+02  0.00000000E+00
 -0.16035303E+02  0.00000000E+00
 -0.16025303E+02  0.00000000E+00
 -0.16015303E+02  0.00000000E+00
 -0.16005303E+02  0.00000000E+00
 -0.15995302E+02  0.00000000E+00
 -0.15985302E+02  0.00000000E+00
 -0.15975302E+02  0.00000000E+00
 -0.15965301E+02  0.00000000E+00
 -0.15955301E+02  0.00000000E+00
 -0.15945301E+02  0.00000000E+00
 -0.15935300E+02  0.00000000E+00
 -0.15925300E+02  0.00000000E+00
 -0.15915300E+02  0.00000000E+00
 -0.15905299E+02  0.00000000E+00
 -0.15895299E+02  0.00000000E+00
 -0.15885299E+02  0.00000000E+00
 -0.15875298E+02  0.00000000E+00
 -0.15865298E+02  0.00000000E+00
 -0.15855298E+02  0.00000000E+00
 -0.15845297E+02  0.00000000E+00
 -0.15835297E+02  0.00000000E+00
 -0.15825297E+02  0.00000000E+00
 -0.15815296E+02  0.00000000E+00
 -0.15805296E+02  0.00000000E+00
 -0.15795296E+02  0.00000000E+00
 -0.15785295E+02  0.00000000E+00
 -0.15775295E+02  0.00000000E+00
 -0.15765295E+02  0.00000000E+00
 -0.15755294E+02  0.00000000E+00
 -0.15745294E+02  0.00000000E+00
 -0.15735294E+02  0.00000000E+00
 -0.15725294E+02  0.00000000E+00
 -0.15715293E+02  0.00000000E+00
 -0.15705293E+02  0.00000000E+00
 -0.15695293E+02  0.00000000E+00
 -0.15685292E+02  0.00000000E+00
 -0.15675292E+02  0.00000000E+00
 -0.15665292E+02  0.00000000E+00
 -0.15655291E+02  0.00000000E+00
 -0.15645291E+02  0.00000000E+00
 -0.15635291E+02  0.00000000E+00
 -0.15625290E+02  0.00000000E+00
 -0.15615290E+02  0.00000000E+00
 -0.15605290E+02  0.00000000E+00
 -0.15595289E+02  0.00000000E+00
 -0.15585289E+02  0.00000000E+00
 -0.15575289E+02  0.00000000E+00
 -0.15565288E+02  0.00000000E+00
 -0.15555288E+02  0.00000000E+00
 -0.15545288E+02  0.00000000E+00
 -0.15535287E+02  0.00000000E+00
 -0.15525287E+02  0.00000000E+00
 -0.15515287E+02  0.00000000E+00
 -0.15505286E+02  0.00000000E+00
 -0.15495286E+02  0.00000000E+00
 -0.15485286E+02  0.00000000E+00
 -0.15475285E+02  0.00000000E+00
 -0.15465285E+02  0.00000000E+00
 -0.15455285E+02  0.00000000E+00
 -0.15445284E+02  0.00000000E+00
 -0.15435284E+02  0.00000000E+00
 -0.15425284E+02  0.00000000E+00
 -0.15415284E+02  0.00000000E+00
 -0.15405283E+02  0.00000000E+00
 -0.15395283E+02  0.00000000E+00
 -0.15385283E+02  0.00000000E+00
 -0.15375282E+02  0.00000000E+00
 -0.15365282E+02  0.00000000E+00
 -0.15355282E+02  0.00000000E+00
 -0.15345281E+02  0.00000000E+00
 -0.15335281E+02  0.00000000E+00
 -0.15325281E+02  0.00000000E+00
 -0.15315280E+02  0.00000000E+00
 -0.15305280E+02  0.00000000E+00
 -0.15295280E+02  0.00000000E+00
 -0.15285279E+02  0.00000000E+00
 -0.15275279E+02  0.00000000E+00
 -0.15265279E+02  0.00000000E+00
 -0.15255278E+02  0.00000000E+00
 -0.15245278E+02  0.00000000E+00
 -0.15235278E+02  0.00000000E+00
 -0.15225277E+02  0.00000000E+00
 -0.15215277E+02  0.00000000E+00
 -0.15205277E+02  0.00000000E+00
 -0.15195276E+02  0.00000000E+00
 -0.15185276E+02  0.00000000E+00
 -0.15175276E+02  0.00000000E+00
 -0.15165275E+02  0.00000000E+00
 -0.15155275E+02  0.00000000E+00
 -0.15145275E+02  0.00000000E+00
 -0.15135274E+02  0.00000000E+00
 -0.15125274E+02  0.00000000E+00
 -0.15115274E+02  0.00000000E+00
 -0.15105274E+02  0.00000000E+00
 -0.15095273E+02  0.00000000E+00
 -0.15085273E+02  0.00000000E+00
 -0.15075273E+02  0.00000000E+00
 -0.15065272E+02  0.00000000E+00
 -0.15055272E+02  0.00000000E+00
 -0.15045272E+02  0.00000000E+00
 -0.15035271E+02  0.00000000E+00
 -0.15025271E+02  0.00000000E+00
 -0.15015271E+02  0.00000000E+00
 -0.15005270E+02  0.00000000E+00
 -0.14995270E+02  0.00000000E+00
 -0.14985270E+02  0.00000000E+00
 -0.14975269E+02  0.00000000E+00
 -0.14965269E+02  0.00000000E+00
 -0.14955269E+02  0.00000000E+00
 -0.14945268E+02  0.00000000E+00
 -0.14935268E+02  0.00000000E+00
 -0.14925268E+02  0.00000000E+00
 -0.14915267E+02  0.00000000E+00
 -0.14905267E+02  0.00000000E+00
 -0.14895267E+02  0.00000000E+00
 -0.14885266E+02  0.00000000E+00
 -0.14875266E+02  0.00000000E+00
 -0.14865266E+02  0.00000000E+00
 -0.14855265E+02  0.00000000E+00
 -0.14845265E+02  0.00000000E+00
 -0.14835265E+02  0.00000000E+00
 -0.14825264E+02  0.00000000E+00
 -0.14815264E+02  0.00000000E+00
 -0.14805264E+02  0.00000000E+00
 -0.14795264E+02  0.00000000E+00
 -0.14785263E+02  0.00000000E+00
 -0.14775263E+02  0.00000000E+00
 -0.14765263E+02  0.00000000E+00
 -0.14755262E+02  0.00000000E+00
 -0.14745262E+02  0.00000000E+00
 -0.14735262E+02  0.00000000E+00
 -0.14725261E+02  0.00000000E+00
 -0.14715261E+02  0.00000000E+00
 -0.14705261E+02  0.00000000E+00
 -0.14695260E+02  0.00000000E+00
 -0.14685260E+02  0.00000000E+00
 -0.14675260E+02  0.00000000E+00
 -0.14665259E+02  0.00000000E+00
 -0.14655259E+02  0.00000000E+00
 -0.14645259E+02  0.00000000E+00
 -0.14635258E+02  0.00000000E+00
 -0.14625258E+02  0.00000000E+00
 -0.14615258E+02  0.00000000E+00
 -0.14605257E+02  0.00000000E+00
 -0.14595257E+02  0.00000000E+00
 -0.14585257E+02  0.00000000E+00
 -0.14575256E+02  0.00000000E+00
 -0.14565256E+02  0.00000000E+00
 -0.14555256E+02  0.00000000E+00
 -0.14545255E+02  0.00000000E+00
 -0.14535255E+02  0.00000000E+00
 -0.14525255E+02  0.00000000E+00
 -0.14515254E+02  0.00000000E+00
 -0.14505254E+02  0.00000000E+00
 -0.14495254E+02  0.00000000E+00
 -0.14485254E+02  0.00000000E+00
 -0.14475253E+02  0.00000000E+00
 -0.14465253E+02  0.00000000E+00
 -0.14455253E+02  0.00000000E+00
 -0.14445252E+02  0.00000000E+00
 -0.14435252E+02  0.00000000E+00
 -0.14425252E+02  0.00000000E+00
 -0.14415251E+02  0.00000000E+00
 -0.14405251E+02  0.00000000E+00
 -0.14395251E+02  0.00000000E+00
 -0.14385250E+02  0.00000000E+00
 -0.14375250E+02  0.00000000E+00
 -0.14365250E+02  0.00000000E+00
 -0.14355249E+02  0.00000000E+00
 -0.14345249E+02  0.00000000E+00
 -0.14335249E+02  0.00000000E+00
 -0.14325248E+02  0.00000000E+00
 -0.14315248E+02  0.00000000E+00
 -0.14305248E+02  0.00000000E+00
 -0.14295247E+02  0.00000000E+00
 -0.14285247E+02  0.00000000E+00
 -0.14275247E+02  0.00000000E+00
 -0.14265246E+02  0.00000000E+00
 -0.14255246E+02  0.00000000E+00
 -0.14245246E+02  0.00000000E+00
 -0.14235245E+02  0.00000000E+00
 -0.14225245E+02  0.00000000E+00
 -0.14215245E+02  0.00000000E+00
 -0.14205244E+02  0.00000000E+00
 -0.14195244E+02  0.00000000E+00
 -0.14185244E+02  0.00000000E+00
 -0.14175244E+02  0.00000000E+00
 -0.14165243E+02  0.00000000E+00
 -0.14155243E+02  0.00000000E+00
 -0.14145243E+02  0.00000000E+00
 -0.14135242E+02  0.00000000E+00
 -0.14125242E+02  0.00000000E+00
 -0.14115242E+02  0.00000000E+00
 -0.14105241E+02  0.00000000E+00
 -0.14095241E+02  0.00000000E+00
 -0.14085241E+02  0.00000000E+00
 -0.14075240E+02  0.00000000E+00
 -0.14065240E+02  0.00000000E+00
 -0.14055240E+02  0.00000000E+00
 -0.14045239E+02  0.00000000E+00
 -0.14035239E+02  0.00000000E+00
 -0.14025239E+02  0.00000000E+00
 -0.14015238E+02  0.00000000E+00
 -0.14005238E+02  0.00000000E+00
 -0.13995238E+02  0.00000000E+00
 -0.13985237E+02  0.00000000E+00
 -0.13975237E+02  0.00000000E+00
 -0.13965237E+02  0.00000000E+00
 -0.13955236E+02  0.00000000E+00
 -0.13945236E+02  0.00000000E+00
 -0.13935236E+02  0.00000000E+00
 -0.13925235E+02  0.00000000E+00
 -0.13915235E+02  0.00000000E+00
 -0.13905235E+02  0.00000000E+00
 -0.13895234E+02  0.00000000E+00
 -0.13885234E+02  0.00000000E+00
 -0.13875234E+02  0.00000000E+00
 -0.13865234E+02  0.00000000E+00
 -0.13855233E+02  0.00000000E+00
 -0.13845233E+02  0.00000000E+00
 -0.13835233E+02  0.00000000E+00
 -0.13825232E+02  0.00000000E+00
 -0.13815232E+02  0.00000000E+00
 -0.13805232E+02  0.00000000E+00
 -0.13795231E+02  0.00000000E+00
 -0.13785231E+02  0.00000000E+00
 -0.13775231E+02  0.00000000E+00
 -0.13765230E+02  0.00000000E+00
 -0.13755230E+02  0.00000000E+00
 -0.13745230E+02  0.00000000E+00
 -0.13735229E+02  0.00000000E+00
 -0.13725229E+02  0.00000000E+00
 -0.13715229E+02  0.00000000E+00
 -0.13705228E+02  0.00000000E+00
 -0.13695228E+02  0.00000000E+00
 -0.13685228E+02  0.00000000E+00
 -0.13675227E+02  0.00000000E+00
 -0.13665227E+02  0.00000000E+00
 -0.13655227E+02  0.00000000E+00
 -0.13645226E+02  0.00000000E+00
 -0.13635226E+02  0.00000000E+00
 -0.13625226E+02  0.00000000E+00
 -0.13615225E+02  0.00000000E+00
 -0.13605225E+02  0.00000000E+00
 -0.13595225E+02  0.00000000E+00
 -0.13585224E+02  0.00000000E+00
 -0.13575224E+02  0.00000000E+00
 -0.13565224E+02  0.00000000E+00
 -0.13555224E+02  0.00000000E+00
 -0.13545223E+02  0.00000000E+00
 -0.13535223E+02  0.00000000E+00
 -0.13525223E+02  0.00000000E+00
 -0.13515222E+02  0.00000000E+00
 -0.13505222E+02  0.00000000E+00
 -0.13495222E+02  0.00000000E+00
 -0.13485221E+02  0.00000000E+00
 -0.13475221E+02  0.00000000E+00
 -0.13465221E+02  0.00000000E+00
 -0.13455220E+02  0.00000000E+00
 -0.13445220E+02  0.00000000E+00
 -0.13435220E+02  0.00000000E+00
 -0.13425219E+02  0.00000000E+00
 -0.13415219E+02  0.00000000E+00
 -0.13405219E+02  0.00000000E+00
 -0.13395218E+02  0.00000000E+00
 -0.13385218E+02  0.00000000E+00
 -0.13375218E+02  0.00000000E+00
